Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
16748,,Latvia,2020-03-17,49.0,0.0
16749,,Latvia,2020-03-18,71.0,0.0
16750,,Latvia,2020-03-19,86.0,0.0
16751,,Latvia,2020-03-20,111.0,0.0
16752,,Latvia,2020-03-21,124.0,0.0
16753,,Latvia,2020-03-22,139.0,0.0
16754,,Latvia,2020-03-23,180.0,0.0
16755,,Latvia,2020-03-24,197.0,0.0
16756,,Latvia,2020-03-25,221.0,0.0
16757,,Latvia,2020-03-26,244.0,0.0
16758,,Latvia,2020-03-27,280.0,0.0
16759,,Latvia,2020-03-28,305.0,0.0
16760,,Latvia,2020-03-29,347.0,0.0
16761,,Latvia,2020-03-30,376.0,0.0
16762,,Latvia,2020-03-31,398.0,0.0
16763,,Latvia,2020-04-01,446.0,0.0
16764,,Latvia,2020-04-02,458.0,0.0
16765,,Latvia,2020-04-03,493.0,1.0
16766,,Latvia,2020-04-04,509.0,1.0
16767,,Latvia,2020-04-05,533.0,1.0
16800,,Lebanon,2020-01-22,0.0,0.0
16801,,Lebanon,2020-01-23,0.0,0.0
16802,,Lebanon,2020-01-24,0.0,0.0
16803,,Lebanon,2020-01-25,0.0,0.0
16804,,Lebanon,2020-01-26,0.0,0.0
16805,,Lebanon,2020-01-27,0.0,0.0
16806,,Lebanon,2020-01-28,0.0,0.0
16807,,Lebanon,2020-01-29,0.0,0.0
16808,,Lebanon,2020-01-30,0.0,0.0
16809,,Lebanon,2020-01-31,0.0,0.0
16810,,Lebanon,2020-02-01,0.0,0.0
16811,,Lebanon,2020-02-02,0.0,0.0
16812,,Lebanon,2020-02-03,0.0,0.0
16813,,Lebanon,2020-02-04,0.0,0.0
16814,,Lebanon,2020-02-05,0.0,0.0
16815,,Lebanon,2020-02-06,0.0,0.0
16816,,Lebanon,2020-02-07,0.0,0.0
16817,,Lebanon,2020-02-08,0.0,0.0
16818,,Lebanon,2020-02-09,0.0,0.0
16819,,Lebanon,2020-02-10,0.0,0.0
16820,,Lebanon,2020-02-11,0.0,0.0
16821,,Lebanon,2020-02-12,0.0,0.0
16822,,Lebanon,2020-02-13,0.0,0.0
16823,,Lebanon,2020-02-14,0.0,0.0
16824,,Lebanon,2020-02-15,0.0,0.0
16825,,Lebanon,2020-02-16,0.0,0.0
16826,,Lebanon,2020-02-17,0.0,0.0
16827,,Lebanon,2020-02-18,0.0,0.0
16828,,Lebanon,2020-02-19,0.0,0.0
16829,,Lebanon,2020-02-20,0.0,0.0
16830,,Lebanon,2020-02-21,1.0,0.0
16831,,Lebanon,2020-02-22,1.0,0.0
16832,,Lebanon,2020-02-23,1.0,0.0
16833,,Lebanon,2020-02-24,1.0,0.0
16834,,Lebanon,2020-02-25,1.0,0.0
16835,,Lebanon,2020-02-26,2.0,0.0
16836,,Lebanon,2020-02-27,2.0,0.0
16837,,Lebanon,2020-02-28,2.0,0.0
16838,,Lebanon,2020-02-29,4.0,0.0
16839,,Lebanon,2020-03-01,10.0,0.0
16840,,Lebanon,2020-03-02,13.0,0.0
16841,,Lebanon,2020-03-03,13.0,0.0
16842,,Lebanon,2020-03-04,13.0,0.0
16843,,Lebanon,2020-03-05,16.0,0.0
16844,,Lebanon,2020-03-06,22.0,0.0
16845,,Lebanon,2020-03-07,22.0,0.0
16846,,Lebanon,2020-03-08,32.0,0.0
16847,,Lebanon,2020-03-09,32.0,0.0
16848,,Lebanon,2020-03-10,41.0,1.0
16849,,Lebanon,2020-03-11,61.0,3.0
16850,,Lebanon,2020-03-12,61.0,3.0
16851,,Lebanon,2020-03-13,77.0,3.0
16852,,Lebanon,2020-03-14,93.0,3.0
16853,,Lebanon,2020-03-15,110.0,3.0
16854,,Lebanon,2020-03-16,110.0,3.0
16855,,Lebanon,2020-03-17,120.0,3.0
16856,,Lebanon,2020-03-18,133.0,3.0
16857,,Lebanon,2020-03-19,157.0,4.0
16858,,Lebanon,2020-03-20,163.0,4.0
16859,,Lebanon,2020-03-21,187.0,4.0
16860,,Lebanon,2020-03-22,248.0,4.0
16861,,Lebanon,2020-03-23,267.0,4.0
16862,,Lebanon,2020-03-24,318.0,4.0
16863,,Lebanon,2020-03-25,333.0,6.0
16864,,Lebanon,2020-03-26,368.0,6.0
16865,,Lebanon,2020-03-27,391.0,8.0
16866,,Lebanon,2020-03-28,412.0,8.0
16867,,Lebanon,2020-03-29,438.0,10.0
16868,,Lebanon,2020-03-30,446.0,11.0
16869,,Lebanon,2020-03-31,470.0,12.0
16870,,Lebanon,2020-04-01,479.0,14.0
16871,,Lebanon,2020-04-02,494.0,16.0
16872,,Lebanon,2020-04-03,508.0,17.0
16873,,Lebanon,2020-04-04,520.0,17.0
16874,,Lebanon,2020-04-05,527.0,18.0
16907,,Liberia,2020-01-22,0.0,0.0
16908,,Liberia,2020-01-23,0.0,0.0
16909,,Liberia,2020-01-24,0.0,0.0
16910,,Liberia,2020-01-25,0.0,0.0
16911,,Liberia,2020-01-26,0.0,0.0
16912,,Liberia,2020-01-27,0.0,0.0
16913,,Liberia,2020-01-28,0.0,0.0
16914,,Liberia,2020-01-29,0.0,0.0
16915,,Liberia,2020-01-30,0.0,0.0
16916,,Liberia,2020-01-31,0.0,0.0
16917,,Liberia,2020-02-01,0.0,0.0
16918,,Liberia,2020-02-02,0.0,0.0
16919,,Liberia,2020-02-03,0.0,0.0
16920,,Liberia,2020-02-04,0.0,0.0
16921,,Liberia,2020-02-05,0.0,0.0
16922,,Liberia,2020-02-06,0.0,0.0
16923,,Liberia,2020-02-07,0.0,0.0
16924,,Liberia,2020-02-08,0.0,0.0
16925,,Liberia,2020-02-09,0.0,0.0
16926,,Liberia,2020-02-10,0.0,0.0
16927,,Liberia,2020-02-11,0.0,0.0
16928,,Liberia,2020-02-12,0.0,0.0
16929,,Liberia,2020-02-13,0.0,0.0
16930,,Liberia,2020-02-14,0.0,0.0
16931,,Liberia,2020-02-15,0.0,0.0
16932,,Liberia,2020-02-16,0.0,0.0
16933,,Liberia,2020-02-17,0.0,0.0
16934,,Liberia,2020-02-18,0.0,0.0
16935,,Liberia,2020-02-19,0.0,0.0
16936,,Liberia,2020-02-20,0.0,0.0
16937,,Liberia,2020-02-21,0.0,0.0
16938,,Liberia,2020-02-22,0.0,0.0
16939,,Liberia,2020-02-23,0.0,0.0
16940,,Liberia,2020-02-24,0.0,0.0
16941,,Liberia,2020-02-25,0.0,0.0
16942,,Liberia,2020-02-26,0.0,0.0
16943,,Liberia,2020-02-27,0.0,0.0
16944,,Liberia,2020-02-28,0.0,0.0
16945,,Liberia,2020-02-29,0.0,0.0
16946,,Liberia,2020-03-01,0.0,0.0
16947,,Liberia,2020-03-02,0.0,0.0
16948,,Liberia,2020-03-03,0.0,0.0
16949,,Liberia,2020-03-04,0.0,0.0
16950,,Liberia,2020-03-05,0.0,0.0
16951,,Liberia,2020-03-06,0.0,0.0
16952,,Liberia,2020-03-07,0.0,0.0
16953,,Liberia,2020-03-08,0.0,0.0
16954,,Liberia,2020-03-09,0.0,0.0
16955,,Liberia,2020-03-10,0.0,0.0
16956,,Liberia,2020-03-11,0.0,0.0
16957,,Liberia,2020-03-12,0.0,0.0
16958,,Liberia,2020-03-13,0.0,0.0
16959,,Liberia,2020-03-14,0.0,0.0
16960,,Liberia,2020-03-15,0.0,0.0
16961,,Liberia,2020-03-16,1.0,0.0
16962,,Liberia,2020-03-17,1.0,0.0
16963,,Liberia,2020-03-18,2.0,0.0
16964,,Liberia,2020-03-19,2.0,0.0
16965,,Liberia,2020-03-20,2.0,0.0
16966,,Liberia,2020-03-21,3.0,0.0
16967,,Liberia,2020-03-22,3.0,0.0
16968,,Liberia,2020-03-23,3.0,0.0
16969,,Liberia,2020-03-24,3.0,0.0
16970,,Liberia,2020-03-25,3.0,0.0
16971,,Liberia,2020-03-26,3.0,0.0
16972,,Liberia,2020-03-27,3.0,0.0
16973,,Liberia,2020-03-28,3.0,0.0
16974,,Liberia,2020-03-29,3.0,0.0
16975,,Liberia,2020-03-30,3.0,0.0
16976,,Liberia,2020-03-31,3.0,0.0
16977,,Liberia,2020-04-01,6.0,0.0
16978,,Liberia,2020-04-02,6.0,0.0
16979,,Liberia,2020-04-03,7.0,0.0
16980,,Liberia,2020-04-04,10.0,1.0
16981,,Liberia,2020-04-05,13.0,3.0
17014,,Libya,2020-01-22,0.0,0.0
17015,,Libya,2020-01-23,0.0,0.0
17016,,Libya,2020-01-24,0.0,0.0
17017,,Libya,2020-01-25,0.0,0.0
17018,,Libya,2020-01-26,0.0,0.0
17019,,Libya,2020-01-27,0.0,0.0
17020,,Libya,2020-01-28,0.0,0.0
17021,,Libya,2020-01-29,0.0,0.0
17022,,Libya,2020-01-30,0.0,0.0
17023,,Libya,2020-01-31,0.0,0.0
17024,,Libya,2020-02-01,0.0,0.0
17025,,Libya,2020-02-02,0.0,0.0
17026,,Libya,2020-02-03,0.0,0.0
17027,,Libya,2020-02-04,0.0,0.0
17028,,Libya,2020-02-05,0.0,0.0
17029,,Libya,2020-02-06,0.0,0.0
17030,,Libya,2020-02-07,0.0,0.0
17031,,Libya,2020-02-08,0.0,0.0
17032,,Libya,2020-02-09,0.0,0.0
17033,,Libya,2020-02-10,0.0,0.0
17034,,Libya,2020-02-11,0.0,0.0
17035,,Libya,2020-02-12,0.0,0.0
17036,,Libya,2020-02-13,0.0,0.0
17037,,Libya,2020-02-14,0.0,0.0
17038,,Libya,2020-02-15,0.0,0.0
17039,,Libya,2020-02-16,0.0,0.0
17040,,Libya,2020-02-17,0.0,0.0
17041,,Libya,2020-02-18,0.0,0.0
17042,,Libya,2020-02-19,0.0,0.0
17043,,Libya,2020-02-20,0.0,0.0
17044,,Libya,2020-02-21,0.0,0.0
17045,,Libya,2020-02-22,0.0,0.0
17046,,Libya,2020-02-23,0.0,0.0
17047,,Libya,2020-02-24,0.0,0.0
17048,,Libya,2020-02-25,0.0,0.0
17049,,Libya,2020-02-26,0.0,0.0
17050,,Libya,2020-02-27,0.0,0.0
17051,,Libya,2020-02-28,0.0,0.0
17052,,Libya,2020-02-29,0.0,0.0
17053,,Libya,2020-03-01,0.0,0.0
17054,,Libya,2020-03-02,0.0,0.0
17055,,Libya,2020-03-03,0.0,0.0
17056,,Libya,2020-03-04,0.0,0.0
17057,,Libya,2020-03-05,0.0,0.0
17058,,Libya,2020-03-06,0.0,0.0
17059,,Libya,2020-03-07,0.0,0.0
17060,,Libya,2020-03-08,0.0,0.0
17061,,Libya,2020-03-09,0.0,0.0
17062,,Libya,2020-03-10,0.0,0.0
17063,,Libya,2020-03-11,0.0,0.0
17064,,Libya,2020-03-12,0.0,0.0
17065,,Libya,2020-03-13,0.0,0.0
17066,,Libya,2020-03-14,0.0,0.0
17067,,Libya,2020-03-15,0.0,0.0
17068,,Libya,2020-03-16,0.0,0.0
17069,,Libya,2020-03-17,0.0,0.0
17070,,Libya,2020-03-18,0.0,0.0
17071,,Libya,2020-03-19,0.0,0.0
17072,,Libya,2020-03-20,0.0,0.0
17073,,Libya,2020-03-21,0.0,0.0
17074,,Libya,2020-03-22,0.0,0.0
17075,,Libya,2020-03-23,0.0,0.0
17076,,Libya,2020-03-24,1.0,0.0
17077,,Libya,2020-03-25,1.0,0.0
17078,,Libya,2020-03-26,1.0,0.0
17079,,Libya,2020-03-27,1.0,0.0
17080,,Libya,2020-03-28,3.0,0.0
17081,,Libya,2020-03-29,8.0,0.0
17082,,Libya,2020-03-30,8.0,0.0
17083,,Libya,2020-03-31,10.0,0.0
17084,,Libya,2020-04-01,10.0,0.0
17085,,Libya,2020-04-02,11.0,1.0
17086,,Libya,2020-04-03,11.0,1.0
17087,,Libya,2020-04-04,18.0,1.0
17088,,Libya,2020-04-05,18.0,1.0
17121,,Liechtenstein,2020-01-22,0.0,0.0
17122,,Liechtenstein,2020-01-23,0.0,0.0
17123,,Liechtenstein,2020-01-24,0.0,0.0
17124,,Liechtenstein,2020-01-25,0.0,0.0
17125,,Liechtenstein,2020-01-26,0.0,0.0
17126,,Liechtenstein,2020-01-27,0.0,0.0
17127,,Liechtenstein,2020-01-28,0.0,0.0
17128,,Liechtenstein,2020-01-29,0.0,0.0
17129,,Liechtenstein,2020-01-30,0.0,0.0
17130,,Liechtenstein,2020-01-31,0.0,0.0
17131,,Liechtenstein,2020-02-01,0.0,0.0
17132,,Liechtenstein,2020-02-02,0.0,0.0
17133,,Liechtenstein,2020-02-03,0.0,0.0
17134,,Liechtenstein,2020-02-04,0.0,0.0
17135,,Liechtenstein,2020-02-05,0.0,0.0
17136,,Liechtenstein,2020-02-06,0.0,0.0
17137,,Liechtenstein,2020-02-07,0.0,0.0
17138,,Liechtenstein,2020-02-08,0.0,0.0
17139,,Liechtenstein,2020-02-09,0.0,0.0
17140,,Liechtenstein,2020-02-10,0.0,0.0
17141,,Liechtenstein,2020-02-11,0.0,0.0
17142,,Liechtenstein,2020-02-12,0.0,0.0
17143,,Liechtenstein,2020-02-13,0.0,0.0
17144,,Liechtenstein,2020-02-14,0.0,0.0
17145,,Liechtenstein,2020-02-15,0.0,0.0
17146,,Liechtenstein,2020-02-16,0.0,0.0
17147,,Liechtenstein,2020-02-17,0.0,0.0
17148,,Liechtenstein,2020-02-18,0.0,0.0
17149,,Liechtenstein,2020-02-19,0.0,0.0
17150,,Liechtenstein,2020-02-20,0.0,0.0
17151,,Liechtenstein,2020-02-21,0.0,0.0
17152,,Liechtenstein,2020-02-22,0.0,0.0
17153,,Liechtenstein,2020-02-23,0.0,0.0
17154,,Liechtenstein,2020-02-24,0.0,0.0
17155,,Liechtenstein,2020-02-25,0.0,0.0
17156,,Liechtenstein,2020-02-26,0.0,0.0
17157,,Liechtenstein,2020-02-27,0.0,0.0
17158,,Liechtenstein,2020-02-28,0.0,0.0
17159,,Liechtenstein,2020-02-29,0.0,0.0
17160,,Liechtenstein,2020-03-01,0.0,0.0
17161,,Liechtenstein,2020-03-02,0.0,0.0
17162,,Liechtenstein,2020-03-03,0.0,0.0
17163,,Liechtenstein,2020-03-04,1.0,0.0
17164,,Liechtenstein,2020-03-05,1.0,0.0
17165,,Liechtenstein,2020-03-06,1.0,0.0
17166,,Liechtenstein,2020-03-07,1.0,0.0
17167,,Liechtenstein,2020-03-08,1.0,0.0
17168,,Liechtenstein,2020-03-09,1.0,0.0
17169,,Liechtenstein,2020-03-10,1.0,0.0
17170,,Liechtenstein,2020-03-11,1.0,0.0
17171,,Liechtenstein,2020-03-12,1.0,0.0
17172,,Liechtenstein,2020-03-13,1.0,0.0
17173,,Liechtenstein,2020-03-14,4.0,0.0
17174,,Liechtenstein,2020-03-15,4.0,0.0
17175,,Liechtenstein,2020-03-16,4.0,0.0
17176,,Liechtenstein,2020-03-17,7.0,0.0
17177,,Liechtenstein,2020-03-18,28.0,0.0
17178,,Liechtenstein,2020-03-19,28.0,0.0
17179,,Liechtenstein,2020-03-20,28.0,0.0
17180,,Liechtenstein,2020-03-21,37.0,0.0
17181,,Liechtenstein,2020-03-22,37.0,0.0
17182,,Liechtenstein,2020-03-23,51.0,0.0
17183,,Liechtenstein,2020-03-24,51.0,0.0
17184,,Liechtenstein,2020-03-25,51.0,0.0
17185,,Liechtenstein,2020-03-26,56.0,0.0
17186,,Liechtenstein,2020-03-27,56.0,0.0
17187,,Liechtenstein,2020-03-28,56.0,0.0
17188,,Liechtenstein,2020-03-29,56.0,0.0
17189,,Liechtenstein,2020-03-30,62.0,0.0
17190,,Liechtenstein,2020-03-31,68.0,0.0
17191,,Liechtenstein,2020-04-01,68.0,0.0
17192,,Liechtenstein,2020-04-02,75.0,0.0
17193,,Liechtenstein,2020-04-03,75.0,0.0
17194,,Liechtenstein,2020-04-04,77.0,1.0
17195,,Liechtenstein,2020-04-05,77.0,1.0
17228,,Lithuania,2020-01-22,0.0,0.0
17229,,Lithuania,2020-01-23,0.0,0.0
17230,,Lithuania,2020-01-24,0.0,0.0
17231,,Lithuania,2020-01-25,0.0,0.0
17232,,Lithuania,2020-01-26,0.0,0.0
17233,,Lithuania,2020-01-27,0.0,0.0
17234,,Lithuania,2020-01-28,0.0,0.0
17235,,Lithuania,2020-01-29,0.0,0.0
17236,,Lithuania,2020-01-30,0.0,0.0
17237,,Lithuania,2020-01-31,0.0,0.0
17238,,Lithuania,2020-02-01,0.0,0.0
17239,,Lithuania,2020-02-02,0.0,0.0
17240,,Lithuania,2020-02-03,0.0,0.0
17241,,Lithuania,2020-02-04,0.0,0.0
17242,,Lithuania,2020-02-05,0.0,0.0
17243,,Lithuania,2020-02-06,0.0,0.0
17244,,Lithuania,2020-02-07,0.0,0.0
17245,,Lithuania,2020-02-08,0.0,0.0
17246,,Lithuania,2020-02-09,0.0,0.0
17247,,Lithuania,2020-02-10,0.0,0.0
17248,,Lithuania,2020-02-11,0.0,0.0
17249,,Lithuania,2020-02-12,0.0,0.0
17250,,Lithuania,2020-02-13,0.0,0.0
17251,,Lithuania,2020-02-14,0.0,0.0
17252,,Lithuania,2020-02-15,0.0,0.0
17253,,Lithuania,2020-02-16,0.0,0.0
17254,,Lithuania,2020-02-17,0.0,0.0
17255,,Lithuania,2020-02-18,0.0,0.0
17256,,Lithuania,2020-02-19,0.0,0.0
17257,,Lithuania,2020-02-20,0.0,0.0
17258,,Lithuania,2020-02-21,0.0,0.0
17259,,Lithuania,2020-02-22,0.0,0.0
17260,,Lithuania,2020-02-23,0.0,0.0
17261,,Lithuania,2020-02-24,0.0,0.0
17262,,Lithuania,2020-02-25,0.0,0.0
17263,,Lithuania,2020-02-26,0.0,0.0
17264,,Lithuania,2020-02-27,0.0,0.0
17265,,Lithuania,2020-02-28,1.0,0.0
17266,,Lithuania,2020-02-29,1.0,0.0
17267,,Lithuania,2020-03-01,1.0,0.0
17268,,Lithuania,2020-03-02,1.0,0.0
17269,,Lithuania,2020-03-03,1.0,0.0
17270,,Lithuania,2020-03-04,1.0,0.0
17271,,Lithuania,2020-03-05,1.0,0.0
17272,,Lithuania,2020-03-06,1.0,0.0
17273,,Lithuania,2020-03-07,1.0,0.0
17274,,Lithuania,2020-03-08,1.0,0.0
17275,,Lithuania,2020-03-09,1.0,0.0
17276,,Lithuania,2020-03-10,1.0,0.0
17277,,Lithuania,2020-03-11,3.0,0.0
17278,,Lithuania,2020-03-12,3.0,0.0
17279,,Lithuania,2020-03-13,6.0,0.0
17280,,Lithuania,2020-03-14,8.0,0.0
17281,,Lithuania,2020-03-15,12.0,0.0
17282,,Lithuania,2020-03-16,17.0,0.0
17283,,Lithuania,2020-03-17,25.0,0.0
17284,,Lithuania,2020-03-18,27.0,0.0
17285,,Lithuania,2020-03-19,36.0,0.0
17286,,Lithuania,2020-03-20,49.0,0.0
17287,,Lithuania,2020-03-21,83.0,1.0
17288,,Lithuania,2020-03-22,143.0,1.0
17289,,Lithuania,2020-03-23,179.0,1.0
17290,,Lithuania,2020-03-24,209.0,2.0
17291,,Lithuania,2020-03-25,274.0,4.0
17292,,Lithuania,2020-03-26,299.0,4.0
17293,,Lithuania,2020-03-27,358.0,5.0
17294,,Lithuania,2020-03-28,394.0,7.0
17295,,Lithuania,2020-03-29,460.0,7.0
17296,,Lithuania,2020-03-30,491.0,7.0
17297,,Lithuania,2020-03-31,537.0,8.0
17298,,Lithuania,2020-04-01,581.0,8.0
17299,,Lithuania,2020-04-02,649.0,9.0
17300,,Lithuania,2020-04-03,696.0,9.0
17301,,Lithuania,2020-04-04,771.0,11.0
17302,,Lithuania,2020-04-05,811.0,13.0
17335,,Luxembourg,2020-01-22,0.0,0.0
17336,,Luxembourg,2020-01-23,0.0,0.0
17337,,Luxembourg,2020-01-24,0.0,0.0
17338,,Luxembourg,2020-01-25,0.0,0.0
17339,,Luxembourg,2020-01-26,0.0,0.0
17340,,Luxembourg,2020-01-27,0.0,0.0
17341,,Luxembourg,2020-01-28,0.0,0.0
17342,,Luxembourg,2020-01-29,0.0,0.0
17343,,Luxembourg,2020-01-30,0.0,0.0
17344,,Luxembourg,2020-01-31,0.0,0.0
17345,,Luxembourg,2020-02-01,0.0,0.0
17346,,Luxembourg,2020-02-02,0.0,0.0
17347,,Luxembourg,2020-02-03,0.0,0.0
17348,,Luxembourg,2020-02-04,0.0,0.0
17349,,Luxembourg,2020-02-05,0.0,0.0
17350,,Luxembourg,2020-02-06,0.0,0.0
17351,,Luxembourg,2020-02-07,0.0,0.0
17352,,Luxembourg,2020-02-08,0.0,0.0
17353,,Luxembourg,2020-02-09,0.0,0.0
17354,,Luxembourg,2020-02-10,0.0,0.0
17355,,Luxembourg,2020-02-11,0.0,0.0
17356,,Luxembourg,2020-02-12,0.0,0.0
17357,,Luxembourg,2020-02-13,0.0,0.0
17358,,Luxembourg,2020-02-14,0.0,0.0
17359,,Luxembourg,2020-02-15,0.0,0.0
17360,,Luxembourg,2020-02-16,0.0,0.0
17361,,Luxembourg,2020-02-17,0.0,0.0
17362,,Luxembourg,2020-02-18,0.0,0.0
17363,,Luxembourg,2020-02-19,0.0,0.0
17364,,Luxembourg,2020-02-20,0.0,0.0
17365,,Luxembourg,2020-02-21,0.0,0.0
17366,,Luxembourg,2020-02-22,0.0,0.0
17367,,Luxembourg,2020-02-23,0.0,0.0
17368,,Luxembourg,2020-02-24,0.0,0.0
17369,,Luxembourg,2020-02-25,0.0,0.0
17370,,Luxembourg,2020-02-26,0.0,0.0
17371,,Luxembourg,2020-02-27,0.0,0.0
17372,,Luxembourg,2020-02-28,0.0,0.0
17373,,Luxembourg,2020-02-29,1.0,0.0
17374,,Luxembourg,2020-03-01,1.0,0.0
17375,,Luxembourg,2020-03-02,1.0,0.0
17376,,Luxembourg,2020-03-03,1.0,0.0
17377,,Luxembourg,2020-03-04,1.0,0.0
17378,,Luxembourg,2020-03-05,1.0,0.0
17379,,Luxembourg,2020-03-06,2.0,0.0
17380,,Luxembourg,2020-03-07,2.0,0.0
17381,,Luxembourg,2020-03-08,3.0,0.0
17382,,Luxembourg,2020-03-09,3.0,0.0
17383,,Luxembourg,2020-03-10,5.0,0.0
17384,,Luxembourg,2020-03-11,7.0,0.0
17385,,Luxembourg,2020-03-12,19.0,0.0
17386,,Luxembourg,2020-03-13,34.0,0.0
17387,,Luxembourg,2020-03-14,51.0,1.0
17388,,Luxembourg,2020-03-15,59.0,1.0
17389,,Luxembourg,2020-03-16,77.0,1.0
17390,,Luxembourg,2020-03-17,140.0,1.0
17391,,Luxembourg,2020-03-18,203.0,2.0
17392,,Luxembourg,2020-03-19,335.0,4.0
17393,,Luxembourg,2020-03-20,484.0,4.0
17394,,Luxembourg,2020-03-21,670.0,8.0
17395,,Luxembourg,2020-03-22,798.0,8.0
17396,,Luxembourg,2020-03-23,875.0,8.0
17397,,Luxembourg,2020-03-24,1099.0,8.0
17398,,Luxembourg,2020-03-25,1333.0,8.0
17399,,Luxembourg,2020-03-26,1453.0,9.0
17400,,Luxembourg,2020-03-27,1605.0,15.0
17401,,Luxembourg,2020-03-28,1831.0,18.0
17402,,Luxembourg,2020-03-29,1950.0,21.0
17403,,Luxembourg,2020-03-30,1988.0,22.0
17404,,Luxembourg,2020-03-31,2178.0,23.0
17405,,Luxembourg,2020-04-01,2319.0,29.0
17406,,Luxembourg,2020-04-02,2487.0,30.0
17407,,Luxembourg,2020-04-03,2612.0,31.0
17408,,Luxembourg,2020-04-04,2729.0,31.0
17409,,Luxembourg,2020-04-05,2804.0,36.0
17442,,MS Zaandam,2020-01-22,0.0,0.0
17443,,MS Zaandam,2020-01-23,0.0,0.0
17444,,MS Zaandam,2020-01-24,0.0,0.0
17445,,MS Zaandam,2020-01-25,0.0,0.0
17446,,MS Zaandam,2020-01-26,0.0,0.0
17447,,MS Zaandam,2020-01-27,0.0,0.0
17448,,MS Zaandam,2020-01-28,0.0,0.0
17449,,MS Zaandam,2020-01-29,0.0,0.0
17450,,MS Zaandam,2020-01-30,0.0,0.0
17451,,MS Zaandam,2020-01-31,0.0,0.0
17452,,MS Zaandam,2020-02-01,0.0,0.0
17453,,MS Zaandam,2020-02-02,0.0,0.0
17454,,MS Zaandam,2020-02-03,0.0,0.0
17455,,MS Zaandam,2020-02-04,0.0,0.0
17456,,MS Zaandam,2020-02-05,0.0,0.0
17457,,MS Zaandam,2020-02-06,0.0,0.0
17458,,MS Zaandam,2020-02-07,0.0,0.0
17459,,MS Zaandam,2020-02-08,0.0,0.0
17460,,MS Zaandam,2020-02-09,0.0,0.0
17461,,MS Zaandam,2020-02-10,0.0,0.0
17462,,MS Zaandam,2020-02-11,0.0,0.0
17463,,MS Zaandam,2020-02-12,0.0,0.0
17464,,MS Zaandam,2020-02-13,0.0,0.0
17465,,MS Zaandam,2020-02-14,0.0,0.0
17466,,MS Zaandam,2020-02-15,0.0,0.0
17467,,MS Zaandam,2020-02-16,0.0,0.0
17468,,MS Zaandam,2020-02-17,0.0,0.0
17469,,MS Zaandam,2020-02-18,0.0,0.0
17470,,MS Zaandam,2020-02-19,0.0,0.0
17471,,MS Zaandam,2020-02-20,0.0,0.0
17472,,MS Zaandam,2020-02-21,0.0,0.0
17473,,MS Zaandam,2020-02-22,0.0,0.0
17474,,MS Zaandam,2020-02-23,0.0,0.0
17475,,MS Zaandam,2020-02-24,0.0,0.0
17476,,MS Zaandam,2020-02-25,0.0,0.0
17477,,MS Zaandam,2020-02-26,0.0,0.0
17478,,MS Zaandam,2020-02-27,0.0,0.0
17479,,MS Zaandam,2020-02-28,0.0,0.0
17480,,MS Zaandam,2020-02-29,0.0,0.0
17481,,MS Zaandam,2020-03-01,0.0,0.0
17482,,MS Zaandam,2020-03-02,0.0,0.0
17483,,MS Zaandam,2020-03-03,0.0,0.0
17484,,MS Zaandam,2020-03-04,0.0,0.0
17485,,MS Zaandam,2020-03-05,0.0,0.0
17486,,MS Zaandam,2020-03-06,0.0,0.0
17487,,MS Zaandam,2020-03-07,0.0,0.0
17488,,MS Zaandam,2020-03-08,0.0,0.0
17489,,MS Zaandam,2020-03-09,0.0,0.0
17490,,MS Zaandam,2020-03-10,0.0,0.0
17491,,MS Zaandam,2020-03-11,0.0,0.0
17492,,MS Zaandam,2020-03-12,0.0,0.0
17493,,MS Zaandam,2020-03-13,0.0,0.0
17494,,MS Zaandam,2020-03-14,0.0,0.0
17495,,MS Zaandam,2020-03-15,0.0,0.0
17496,,MS Zaandam,2020-03-16,0.0,0.0
17497,,MS Zaandam,2020-03-17,0.0,0.0
17498,,MS Zaandam,2020-03-18,0.0,0.0
17499,,MS Zaandam,2020-03-19,0.0,0.0
17500,,MS Zaandam,2020-03-20,0.0,0.0
17501,,MS Zaandam,2020-03-21,0.0,0.0
17502,,MS Zaandam,2020-03-22,0.0,0.0
17503,,MS Zaandam,2020-03-23,0.0,0.0
17504,,MS Zaandam,2020-03-24,0.0,0.0
17505,,MS Zaandam,2020-03-25,0.0,0.0
17506,,MS Zaandam,2020-03-26,0.0,0.0
17507,,MS Zaandam,2020-03-27,0.0,0.0
17508,,MS Zaandam,2020-03-28,2.0,0.0
17509,,MS Zaandam,2020-03-29,2.0,0.0
17510,,MS Zaandam,2020-03-30,2.0,0.0
17511,,MS Zaandam,2020-03-31,2.0,0.0
17512,,MS Zaandam,2020-04-01,9.0,2.0
17513,,MS Zaandam,2020-04-02,9.0,2.0
17514,,MS Zaandam,2020-04-03,9.0,2.0
17515,,MS Zaandam,2020-04-04,9.0,2.0
17516,,MS Zaandam,2020-04-05,9.0,2.0
17549,,Madagascar,2020-01-22,0.0,0.0
17550,,Madagascar,2020-01-23,0.0,0.0
17551,,Madagascar,2020-01-24,0.0,0.0
17552,,Madagascar,2020-01-25,0.0,0.0
17553,,Madagascar,2020-01-26,0.0,0.0
17554,,Madagascar,2020-01-27,0.0,0.0
17555,,Madagascar,2020-01-28,0.0,0.0
17556,,Madagascar,2020-01-29,0.0,0.0
