,Airline,Airline ID,Source Airport,Source Airport ID,Dest Airport,Dest Airport ID,Codeshare,Stops,equipment
497,3M,20710,RSW,3793,MCO,3878,,0,SF3
498,3M,20710,TCB,1934,FLL,3533,,0,SF3
499,3M,20710,TLH,3698,MCO,3878,,0,SF3
500,3M,20710,TLH,3698,TPA,3646,,0,SF3
501,3M,20710,TPA,3646,EYW,3875,,0,SF3
502,3M,20710,TPA,3646,FLL,3533,,0,SF3
503,3M,20710,TPA,3646,GNV,3472,,0,SF3
504,3M,20710,TPA,3646,JAX,3712,,0,SF3
505,3M,20710,TPA,3646,PBI,3722,,0,SF3
506,3M,20710,TPA,3646,PNS,3564,,0,SF3
507,3M,20710,TPA,3646,TLH,3698,,0,SF3
508,3M,20710,TUP,5773,ATL,3682,,0,SF3 
509,3M,20710,TUP,5773,GLH,6130,,0,SF3
510,3O,9818,AMS,580,NDR,5673,,0,320
511,3O,9818,AMS,580,TNG,1080,,0,320
512,3O,9818,BCN,1218,CMN,1074,,0,320
513,3O,9818,BCN,1218,NDR,5673,,0,320
514,3O,9818,BCN,1218,TNG,1080,,0,320
515,3O,9818,BGY,1525,CMN,1074,,0,320
516,3O,9818,BLQ,1538,CMN,1074,,0,320
517,3O,9818,BRU,302,CMN,1074,,0,320
518,3O,9818,BRU,302,NDR,5673,,0,320
519,3O,9818,BRU,302,TNG,1080,,0,320
520,3O,9818,CGN,344,NDR,5673,,0,320
521,3O,9818,CMN,1074,BCN,1218,,0,320
522,3O,9818,CMN,1074,BGY,1525,,0,320
523,3O,9818,CMN,1074,BLQ,1538,,0,320
524,3O,9818,CMN,1074,BRU,302,,0,320
525,3O,9818,CMN,1074,CUF,1534,,0,320
526,3O,9818,CMN,1074,LGW,502,,0,320
527,3O,9818,CMN,1074,LYS,1335,,0,320
528,3O,9818,CMN,1074,MPL,1359,,0,320
529,3O,9818,CMN,1074,SAW,4317,,0,320
530,3O,9818,CMN,1074,TLS,1273,,0,320
531,3O,9818,CMN,1074,TSF,1539,,0,320
532,3O,9818,CUF,1534,CMN,1074,,0,320
533,3O,9818,FEZ,1066,MPL,1359,,0,320
534,3O,9818,LGW,502,CMN,1074,,0,320
535,3O,9818,LGW,502,TNG,1080,,0,320
536,3O,9818,LYS,1335,CMN,1074,,0,320
537,3O,9818,MPL,1359,CMN,1074,,0,320
538,3O,9818,MPL,1359,FEZ,1066,,0,320
539,3O,9818,MPL,1359,NDR,5673,,0,320
540,3O,9818,NDR,5673,AMS,580,,0,320
541,3O,9818,NDR,5673,BCN,1218,,0,320
542,3O,9818,NDR,5673,BRU,302,,0,320
543,3O,9818,NDR,5673,CGN,344,,0,320
544,3O,9818,NDR,5673,MPL,1359,,0,320
545,3O,9818,NDR,5673,PMI,3998,,0,320
546,3O,9818,PMI,3998,NDR,5673,,0,320
547,3O,9818,SAW,4317,CMN,1074,,0,320
548,3O,9818,TLS,1273,CMN,1074,,0,320
549,3O,9818,TNG,1080,AMS,580,,0,320
550,3O,9818,TNG,1080,BCN,1218,,0,320
551,3O,9818,TNG,1080,BRU,302,,0,320
552,3O,9818,TNG,1080,LGW,502,,0,320
553,3O,9818,TSF,1539,CMN,1074,,0,320
554,3P,5002,AUA,2895,LSP,2844,,0,SH6
555,3P,5002,AUA,2895,MAR,2848,,0,SH6
556,3P,5002,BON,2896,CUR,2897,,0,SH6
557,3P,5002,CUR,2897,AUA,2895,,0,SH6
558,3P,5002,LSP,2844,AUA,2895,,0,SH6
559,3P,5002,MAR,2848,AUA,2895,,0,SH6
560,3R,3545,ASF,2966,DME,4029,,0,SU9
561,3R,3545,ASF,2966,LED,2948,,0,SU9
562,3R,3545,BHK,2980,DME,4029,,0,734
563,3R,3545,DME,4029,ASF,2966,,0,SU9
564,3R,3545,DME,4029,BHK,2980,,0,734
565,3R,3545,DME,4029,EGO,6156,,0,SU9
566,3R,3545,DME,4029,FEG,6149,,0,734
567,3R,3545,DME,4029,KSQ,6153,,0,734
568,3R,3545,DME,4029,NMA,6150,,0,734
569,3R,3545,DME,4029,NVI,6485,,0,734
570,3R,3545,DME,4029,SKD,2981,,0,734
571,3R,3545,DME,4029,TIV,1743,,0,SU9 73G
572,3R,3545,EGO,6156,DME,4029,,0,SU9
573,3R,3545,FEG,6149,DME,4029,,0,734
574,3R,3545,KSQ,6153,DME,4029,,0,734
575,3R,3545,LED,2948,ASF,2966,,0,SU9
576,3R,3545,NMA,6150,DME,4029,,0,734
577,3R,3545,NVI,6485,DME,4029,,0,734
578,3R,3545,SKD,2981,DME,4029,,0,734
579,3R,3545,TIV,1743,DME,4029,,0,SU9 73G
580,3S,11741,ANU,2874,PTP,2881,,0,AT5
581,3S,11741,CAY,2774,FDF,2878,,0,320
582,3S,11741,CUR,2897,SDQ,1762,,0,AT5
583,3S,11741,DOM,2877,PTP,2881,,0,AT5
584,3S,11741,DOM,2877,SXM,2899,,0,AT5
585,3S,11741,FDF,2878,CAY,2774,,0,320
586,3S,11741,FDF,2878,PTP,2881,,0,AT5 320
587,3S,11741,FDF,2878,SDQ,1762,,0,AT5
588,3S,11741,FDF,2878,SLU,2893,,0,AT5
589,3S,11741,PTP,2881,ANU,2874,,0,AT5
590,3S,11741,PTP,2881,DOM,2877,,0,AT5
591,3S,11741,PTP,2881,FDF,2878,,0,AT5 320
592,3S,11741,PTP,2881,SBH,6460,,0,DHT
593,3S,11741,PTP,2881,SDQ,1762,,0,AT5
594,3S,11741,PTP,2881,SFG,2879,,0,AT5
595,3S,11741,PTP,2881,SXM,2899,,0,AT5
596,3S,11741,SBH,6460,PTP,2881,,0,DHT
597,3S,11741,SDQ,1762,PTP,2881,,0,AT5
598,3S,11741,SDQ,1762,SXM,2899,,0,AT5
599,3S,11741,SFG,2879,PTP,2881,,0,AT5
600,3S,11741,SLU,2893,FDF,2878,,0,AT5
601,3S,11741,SXM,2899,DOM,2877,,0,AT5
602,3S,11741,SXM,2899,PTP,2881,,0,AT5
603,3S,11741,SXM,2899,SDQ,1762,,0,AT5
604,3U,4608,BHY,6351,XIY,3379,,0,321
605,3U,4608,CAN,3370,CKG,3393,,0,321 320
606,3U,4608,CAN,3370,CTU,3395,,0,321 320 330
607,3U,4608,CAN,3370,SPN,2244,,0,330
608,3U,4608,CGO,3375,CGQ,4380,,0,321
609,3U,4608,CGO,3375,CKG,3393,,0,321
610,3U,4608,CGO,3375,CTU,3395,,0,321
611,3U,4608,CGO,3375,HGH,3386,,0,320
612,3U,4608,CGO,3375,HRB,3400,,0,320
613,3U,4608,CGO,3375,KMG,3382,,0,320
614,3U,4608,CGO,3375,URC,3399,,0,320
615,3U,4608,CGQ,4380,CGO,3375,,0,321
616,3U,4608,CGQ,4380,NKG,3388,,0,320
617,3U,4608,CGQ,4380,TNA,4108,,0,321
618,3U,4608,CGQ,4380,TSN,3368,,0,320 319
619,3U,4608,CKG,3393,CAN,3370,,0,321 320
620,3U,4608,CKG,3393,CGO,3375,,0,321
621,3U,4608,CKG,3393,CSX,3371,,0,319 321
622,3U,4608,CKG,3393,CTU,3395,,0,330
623,3U,4608,CKG,3393,CZX,4109,,0,320
624,3U,4608,CKG,3393,DLC,3404,,0,320
625,3U,4608,CKG,3393,DYG,6353,,0,320
626,3U,4608,CKG,3393,HAK,4120,,0,319
627,3U,4608,CKG,3393,HGH,3386,,0,320 319
628,3U,4608,CKG,3393,HKT,3179,,0,321
629,3U,4608,CKG,3393,INC,4085,,0,321
630,3U,4608,CKG,3393,KHN,3384,,0,319
631,3U,4608,CKG,3393,KMG,3382,,0,319 320
632,3U,4608,CKG,3393,LHW,3378,,0,319 321
633,3U,4608,CKG,3393,LJG,4033,,0,319
634,3U,4608,CKG,3393,LXA,4097,,0,319
635,3U,4608,CKG,3393,NGB,3387,,0,319
636,3U,4608,CKG,3393,NKG,3388,,0,319
637,3U,4608,CKG,3393,NNG,3373,,0,319
638,3U,4608,CKG,3393,PEK,3364,,0,321 319 320
639,3U,4608,CKG,3393,PVG,3406,,0,320 319
640,3U,4608,CKG,3393,PZI,6435,,0,319
641,3U,4608,CKG,3393,SWA,4302,,0,319
642,3U,4608,CKG,3393,SYD,3361,,0,330
643,3U,4608,CKG,3393,SYX,4030,,0,320
644,3U,4608,CKG,3393,SZX,3374,,0,320
645,3U,4608,CKG,3393,TNA,4108,,0,321
646,3U,4608,CKG,3393,TSA,2275,,0,320
647,3U,4608,CKG,3393,TSN,3368,,0,319
648,3U,4608,CKG,3393,TYN,3369,,0,321
649,3U,4608,CKG,3393,URC,3399,,0,320
650,3U,4608,CKG,3393,WUH,3376,,0,319
651,3U,4608,CKG,3393,WUX,6390,,0,319
652,3U,4608,CKG,3393,XIY,3379,,0,319
653,3U,4608,CKG,3393,XNN,6366,,0,320
654,3U,4608,CKG,3393,YIH,6361,,0,319
655,3U,4608,CKG,3393,ZHA,6357,,0,319
656,3U,4608,CSX,3371,CKG,3393,,0,319 321
657,3U,4608,CSX,3371,CTU,3395,,0,320
658,3U,4608,CSX,3371,FOC,3385,,0,320
659,3U,4608,CSX,3371,KMG,3382,,0,320
660,3U,4608,CSX,3371,SHE,4144,,0,320
661,3U,4608,CSX,3371,WNZ,6392,,0,319
662,3U,4608,CSX,3371,XMN,3383,,0,321
663,3U,4608,CTU,3395,CAN,3370,,0,321 320 330
664,3U,4608,CTU,3395,CGO,3375,,0,321
665,3U,4608,CTU,3395,CKG,3393,,0,330
666,3U,4608,CTU,3395,CSX,3371,,0,320
667,3U,4608,CTU,3395,DCY,9310,,0,319
668,3U,4608,CTU,3395,DSN,6434,,0,319
669,3U,4608,CTU,3395,HAK,4120,,0,321
670,3U,4608,CTU,3395,HDG,8407,,0,319
671,3U,4608,CTU,3395,HET,6345,,0,320
672,3U,4608,CTU,3395,HFE,3389,,0,321
673,3U,4608,CTU,3395,HGH,3386,,0,320 319
674,3U,4608,CTU,3395,HKG,3077,,0,320
675,3U,4608,CTU,3395,HKT,3179,,0,321
676,3U,4608,CTU,3395,ICN,3930,,0,321
677,3U,4608,CTU,3395,INC,4085,,0,321
678,3U,4608,CTU,3395,JHG,3381,,0,319
679,3U,4608,CTU,3395,JIQ,8781,,0,320
680,3U,4608,CTU,3395,JZH,4301,,0,319
681,3U,4608,CTU,3395,KHN,3384,,0,321
682,3U,4608,CTU,3395,KMG,3382,,0,320
683,3U,4608,CTU,3395,KOW,6379,,0,320
684,3U,4608,CTU,3395,KWE,3394,,0,320
685,3U,4608,CTU,3395,LHW,3378,,0,319
686,3U,4608,CTU,3395,LJG,4033,,0,319
687,3U,4608,CTU,3395,LUM,6376,,0,319
688,3U,4608,CTU,3395,LXA,4097,,0,330 319
689,3U,4608,CTU,3395,LZY,6402,,0,319
690,3U,4608,CTU,3395,MEL,3339,,0,330
691,3U,4608,CTU,3395,NKG,3388,,0,319 320
692,3U,4608,CTU,3395,NNG,3373,,0,319 320
693,3U,4608,CTU,3395,PEK,3364,,0,330 321 320
694,3U,4608,CTU,3395,PVG,3406,,0,321 330
695,3U,4608,CTU,3395,PZI,6435,,0,319
696,3U,4608,CTU,3395,SHE,4144,,0,330
697,3U,4608,CTU,3395,SJW,6347,,0,320
698,3U,4608,CTU,3395,SYX,4030,,0,321
699,3U,4608,CTU,3395,SZX,3374,,0,320 321
700,3U,4608,CTU,3395,TAO,3390,,0,321
701,3U,4608,CTU,3395,TNA,4108,,0,321
702,3U,4608,CTU,3395,TSA,2275,,0,320
703,3U,4608,CTU,3395,TSN,3368,,0,321
704,3U,4608,CTU,3395,TYN,3369,,0,319
705,3U,4608,CTU,3395,URC,3399,,0,319 330
706,3U,4608,CTU,3395,WNZ,6392,,0,320
707,3U,4608,CTU,3395,WUH,3376,,0,319
708,3U,4608,CTU,3395,WUX,6390,,0,320
709,3U,4608,CTU,3395,WXN,6403,,0,319
710,3U,4608,CTU,3395,XIC,3396,,0,320
711,3U,4608,CTU,3395,XIY,3379,,0,320 319
712,3U,4608,CTU,3395,XMN,3383,,0,320
713,3U,4608,CTU,3395,XNN,6366,,0,320
714,3U,4608,CTU,3395,XUZ,4149,,0,320
715,3U,4608,CTU,3395,YIH,6361,,0,320
716,3U,4608,CTU,3395,YTY,8876,,0,319
717,3U,4608,CZX,4109,CKG,3393,,0,320
718,3U,4608,CZX,4109,HRB,3400,,0,321
719,3U,4608,CZX,4109,XMN,3383,,0,321
720,3U,4608,CZX,4109,ZUH,6355,,0,320
721,3U,4608,DAT,6344,TYN,3369,,0,319
722,3U,4608,DCY,9310,CTU,3395,,0,319
723,3U,4608,DLC,3404,CKG,3393,,0,320
724,3U,4608,DLC,3404,HGH,3386,,0,320
725,3U,4608,DLC,3404,HRB,3400,,0,320
726,3U,4608,DLC,3404,TNA,4108,,0,321
727,3U,4608,DLC,3404,XUZ,4149,,0,320
728,3U,4608,DNH,4308,LHW,3378,,0,319
729,3U,4608,DSN,6434,CTU,3395,,0,319
730,3U,4608,DSN,6434,SHE,4144,,0,319
731,3U,4608,DYG,6353,CKG,3393,,0,320
732,3U,4608,DYG,6353,NKG,3388,,0,319
733,3U,4608,FOC,3385,CSX,3371,,0,320
734,3U,4608,FOC,3385,XIY,3379,,0,319
735,3U,4608,GXH,9311,LXA,4097,,0,319
736,3U,4608,GXH,9311,XIY,3379,,0,319
737,3U,4608,HAK,4120,CKG,3393,,0,319
738,3U,4608,HAK,4120,CTU,3395,,0,321
739,3U,4608,HAK,4120,HGH,3386,,0,320
740,3U,4608,HAK,4120,NGB,3387,,0,321
741,3U,4608,HAK,4120,ZUH,6355,,0,320
742,3U,4608,HDG,8407,CTU,3395,,0,319
743,3U,4608,HET,6345,CTU,3395,,0,320
744,3U,4608,HFE,3389,CTU,3395,,0,321
745,3U,4608,HGH,3386,CGO,3375,,0,320
746,3U,4608,HGH,3386,CKG,3393,,0,320 319
747,3U,4608,HGH,3386,CTU,3395,,0,319 320
748,3U,4608,HGH,3386,DLC,3404,,0,320
749,3U,4608,HGH,3386,HAK,4120,,0,320
750,3U,4608,HGH,3386,KWE,3394,,0,320
751,3U,4608,HGH,3386,TSN,3368,,0,320
752,3U,4608,HGH,3386,TYN,3369,,0,320
753,3U,4608,HKG,3077,CTU,3395,,0,320
754,3U,4608,HKG,3077,YIH,6361,,0,320
755,3U,4608,HKG,3077,ZHA,6357,,0,319
756,3U,4608,HKT,3179,CKG,3393,,0,321
757,3U,4608,HKT,3179,CTU,3395,,0,321
758,3U,4608,HRB,3400,CGO,3375,,0,320
759,3U,4608,HRB,3400,CZX,4109,,0,321
760,3U,4608,HRB,3400,DLC,3404,,0,320
761,3U,4608,HRB,3400,INC,4085,,0,321
762,3U,4608,HRB,3400,NGB,3387,,0,321
763,3U,4608,HRB,3400,NKG,3388,,0,319
764,3U,4608,HRB,3400,NZH,6954,,0,321
765,3U,4608,HRB,3400,SJW,6347,,0,321
766,3U,4608,HRB,3400,TNA,4108,,0,320 321
767,3U,4608,HRB,3400,TSN,3368,,0,321
768,3U,4608,HRB,3400,WNZ,6392,,0,321
769,3U,4608,HRB,3400,WUH,3376,,0,321
770,3U,4608,HRB,3400,XIY,3379,,0,321
771,3U,4608,HRB,3400,XUZ,4149,,0,320 321
772,3U,4608,ICN,3930,CTU,3395,,0,321
773,3U,4608,INC,4085,CKG,3393,,0,321
774,3U,4608,INC,4085,CTU,3395,,0,321
775,3U,4608,INC,4085,HRB,3400,,0,321
776,3U,4608,INC,4085,KWL,3372,,0,320
777,3U,4608,JGN,6432,LHW,3378,,0,319
778,3U,4608,JHG,3381,CTU,3395,,0,319
779,3U,4608,JHG,3381,KMG,3382,,0,319
780,3U,4608,JIQ,8781,CTU,3395,,0,320
781,3U,4608,JJN,6386,KWE,3394,,0,320
782,3U,4608,JJN,6386,WUH,3376,,0,319
783,3U,4608,JZH,4301,CTU,3395,,0,319
784,3U,4608,KHG,3397,URC,3399,,0,319
785,3U,4608,KHN,3384,CKG,3393,,0,319
786,3U,4608,KHN,3384,CTU,3395,,0,321
787,3U,4608,KHN,3384,KMG,3382,,0,319
788,3U,4608,KHN,3384,NGB,3387,,0,321
789,3U,4608,KMG,3382,CGO,3375,,0,320
790,3U,4608,KMG,3382,CKG,3393,,0,319 320
791,3U,4608,KMG,3382,CSX,3371,,0,320
792,3U,4608,KMG,3382,CTU,3395,,0,320
793,3U,4608,KMG,3382,JHG,3381,,0,319
794,3U,4608,KMG,3382,KHN,3384,,0,319
795,3U,4608,KMG,3382,KWE,3394,,0,320
796,3U,4608,KMG,3382,LUM,6376,,0,319
797,3U,4608,KMG,3382,NGB,3387,,0,320
798,3U,4608,KMG,3382,NKG,3388,,0,320
799,3U,4608,KMG,3382,TAO,3390,,0,320
800,3U,4608,KMG,3382,TNA,4108,,0,320
801,3U,4608,KMG,3382,TPE,2276,,0,320
802,3U,4608,KMG,3382,WXN,6403,,0,320
803,3U,4608,KMG,3382,XIY,3379,,0,320
804,3U,4608,KMG,3382,XMN,3383,,0,320
805,3U,4608,KMG,3382,XUZ,4149,,0,320
806,3U,4608,KOW,6379,CTU,3395,,0,320
807,3U,4608,KOW,6379,XMN,3383,,0,320
808,3U,4608,KWE,3394,CTU,3395,,0,320
809,3U,4608,KWE,3394,HGH,3386,,0,320
810,3U,4608,KWE,3394,JJN,6386,,0,320
811,3U,4608,KWE,3394,KMG,3382,,0,320
812,3U,4608,KWE,3394,LHW,3378,,0,321
813,3U,4608,KWE,3394,SYX,4030,,0,321
814,3U,4608,KWE,3394,WNZ,6392,,0,320
815,3U,4608,KWE,3394,XUZ,4149,,0,321
816,3U,4608,KWL,3372,INC,4085,,0,320
817,3U,4608,KWL,3372,SJW,6347,,0,321
818,3U,4608,KWL,3372,SYX,4030,,0,320
819,3U,4608,LHW,3378,CKG,3393,,0,319 321
820,3U,4608,LHW,3378,CTU,3395,,0,319
821,3U,4608,LHW,3378,DNH,4308,,0,319
822,3U,4608,LHW,3378,JGN,6432,,0,319
823,3U,4608,LHW,3378,KWE,3394,,0,321
824,3U,4608,LHW,3378,TSN,3368,,0,321
825,3U,4608,LJG,4033,CKG,3393,,0,319
826,3U,4608,LJG,4033,CTU,3395,,0,319
827,3U,4608,LJG,4033,MIG,6400,,0,319
828,3U,4608,LUM,6376,CTU,3395,,0,319
829,3U,4608,LUM,6376,KMG,3382,,0,319
830,3U,4608,LXA,4097,CKG,3393,,0,319
831,3U,4608,LXA,4097,CTU,3395,,0,330 319
832,3U,4608,LXA,4097,GXH,9311,,0,319
833,3U,4608,LXA,4097,XIY,3379,,0,319
834,3U,4608,LXA,4097,XNN,6366,,0,319
835,3U,4608,LYI,6385,XIY,3379,,0,319 320
836,3U,4608,LZY,6402,CTU,3395,,0,319
837,3U,4608,MEL,3339,CTU,3395,,0,330
838,3U,4608,MIG,6400,LJG,4033,,0,319
839,3U,4608,MIG,6400,NKG,3388,,0,319
840,3U,4608,MIG,6400,SYX,4030,,0,320
841,3U,4608,MIG,6400,XNN,6366,,0,320
842,3U,4608,NGB,3387,CKG,3393,,0,319
843,3U,4608,NGB,3387,HAK,4120,,0,321
844,3U,4608,NGB,3387,HRB,3400,,0,321
845,3U,4608,NGB,3387,KHN,3384,,0,321
846,3U,4608,NGB,3387,KMG,3382,,0,320
847,3U,4608,NGB,3387,SHE,4144,,0,321
848,3U,4608,NGB,3387,SYX,4030,,0,321
849,3U,4608,NKG,3388,CGQ,4380,,0,320
850,3U,4608,NKG,3388,CKG,3393,,0,319
851,3U,4608,NKG,3388,CTU,3395,,0,319 320
852,3U,4608,NKG,3388,DYG,6353,,0,319
853,3U,4608,NKG,3388,HRB,3400,,0,319
854,3U,4608,NKG,3388,KMG,3382,,0,320
855,3U,4608,NKG,3388,MIG,6400,,0,319
856,3U,4608,NKG,3388,SYX,4030,,0,320
857,3U,4608,NNG,3373,CKG,3393,,0,319
858,3U,4608,NNG,3373,CTU,3395,,0,319 320
859,3U,4608,NNG,3373,SGN,3205,,0,320
860,3U,4608,NNG,3373,WUH,3376,,0,321
861,3U,4608,NTG,5475,WUH,3376,,0,319
862,3U,4608,NZH,6954,HRB,3400,,0,321
863,3U,4608,PEK,3364,CKG,3393,,0,319 321 320
864,3U,4608,PEK,3364,CTU,3395,,0,321 320 330
865,3U,4608,PEK,3364,WXN,6403,,0,320
866,3U,4608,PEK,3364,ZHY,8043,,0,320
867,3U,4608,PVG,3406,CKG,3393,,0,320 319
868,3U,4608,PVG,3406,CTU,3395,,0,330 321
869,3U,4608,PVG,3406,SPN,2244,,0,330
870,3U,4608,PZI,6435,CKG,3393,,0,319
871,3U,4608,PZI,6435,CTU,3395,,0,319
872,3U,4608,SGN,3205,NNG,3373,,0,320
873,3U,4608,SHE,4144,CSX,3371,,0,320
874,3U,4608,SHE,4144,CTU,3395,,0,330
875,3U,4608,SHE,4144,DSN,6434,,0,319
876,3U,4608,SHE,4144,NGB,3387,,0,321
877,3U,4608,SHE,4144,TYN,3369,,0,321
878,3U,4608,SHE,4144,XUZ,4149,,0,320
879,3U,4608,SHE,4144,YVR,156,,0,330
880,3U,4608,SJW,6347,CTU,3395,,0,320
881,3U,4608,SJW,6347,HRB,3400,,0,321
882,3U,4608,SJW,6347,KWL,3372,,0,321
883,3U,4608,SPN,2244,CAN,3370,,0,330
884,3U,4608,SPN,2244,PVG,3406,,0,330
885,3U,4608,SWA,4302,CKG,3393,,0,319
886,3U,4608,SYD,3361,CKG,3393,,0,330
887,3U,4608,SYX,4030,CKG,3393,,0,320
888,3U,4608,SYX,4030,CTU,3395,,0,321
889,3U,4608,SYX,4030,KWE,3394,,0,321
890,3U,4608,SYX,4030,KWL,3372,,0,320
891,3U,4608,SYX,4030,MIG,6400,,0,320
892,3U,4608,SYX,4030,NGB,3387,,0,321
893,3U,4608,SYX,4030,NKG,3388,,0,320
894,3U,4608,SYX,4030,TNA,4108,,0,321
895,3U,4608,SYX,4030,WNZ,6392,,0,321
896,3U,4608,SYX,4030,YBP,4110,,0,319
897,3U,4608,SZX,3374,CKG,3393,,0,320
898,3U,4608,SZX,3374,CTU,3395,,0,320 321
899,3U,4608,SZX,3374,WXN,6403,,0,319
900,3U,4608,TAO,3390,CTU,3395,,0,321
901,3U,4608,TAO,3390,KMG,3382,,0,320
902,3U,4608,TNA,4108,CGQ,4380,,0,321
903,3U,4608,TNA,4108,CKG,3393,,0,321
904,3U,4608,TNA,4108,CTU,3395,,0,321
905,3U,4608,TNA,4108,DLC,3404,,0,321
906,3U,4608,TNA,4108,HRB,3400,,0,320 321
907,3U,4608,TNA,4108,KMG,3382,,0,320
908,3U,4608,TNA,4108,SYX,4030,,0,321
909,3U,4608,TNA,4108,XIY,3379,,0,320
910,3U,4608,TPE,2276,KMG,3382,,0,320
911,3U,4608,TSA,2275,CKG,3393,,0,320
912,3U,4608,TSA,2275,CTU,3395,,0,320
913,3U,4608,TSN,3368,CGQ,4380,,0,320 319
914,3U,4608,TSN,3368,CKG,3393,,0,319
915,3U,4608,TSN,3368,CTU,3395,,0,321
916,3U,4608,TSN,3368,HGH,3386,,0,320
917,3U,4608,TSN,3368,HRB,3400,,0,321
918,3U,4608,TSN,3368,LHW,3378,,0,321
919,3U,4608,TVS,8858,TYN,3369,,0,319
920,3U,4608,TYN,3369,CKG,3393,,0,321
921,3U,4608,TYN,3369,CTU,3395,,0,319
922,3U,4608,TYN,3369,DAT,6344,,0,319
923,3U,4608,TYN,3369,HGH,3386,,0,320
924,3U,4608,TYN,3369,SHE,4144,,0,321
925,3U,4608,TYN,3369,TVS,8858,,0,319
926,3U,4608,URC,3399,CGO,3375,,0,320
927,3U,4608,URC,3399,CKG,3393,,0,320
928,3U,4608,URC,3399,CTU,3395,,0,319 330
929,3U,4608,URC,3399,KHG,3397,,0,319
930,3U,4608,URC,3399,XIY,3379,,0,319
931,3U,4608,UYN,6368,XIY,3379,,0,319
932,3U,4608,WNZ,6392,CSX,3371,,0,319
933,3U,4608,WNZ,6392,CTU,3395,,0,320
934,3U,4608,WNZ,6392,HRB,3400,,0,321
935,3U,4608,WNZ,6392,KWE,3394,,0,320
936,3U,4608,WNZ,6392,SYX,4030,,0,321
937,3U,4608,WUH,3376,CKG,3393,,0,319
938,3U,4608,WUH,3376,CTU,3395,,0,319
939,3U,4608,WUH,3376,HRB,3400,,0,321
940,3U,4608,WUH,3376,JJN,6386,,0,319
941,3U,4608,WUH,3376,NNG,3373,,0,321
942,3U,4608,WUH,3376,NTG,5475,,0,319
943,3U,4608,WUX,6390,CKG,3393,,0,319
944,3U,4608,WUX,6390,CTU,3395,,0,320
945,3U,4608,WXN,6403,CTU,3395,,0,319
946,3U,4608,WXN,6403,KMG,3382,,0,320
947,3U,4608,WXN,6403,PEK,3364,,0,320
948,3U,4608,WXN,6403,SZX,3374,,0,319
949,3U,4608,XIC,3396,CTU,3395,,0,320
950,3U,4608,XIY,3379,BHY,6351,,0,321
951,3U,4608,XIY,3379,CKG,3393,,0,319
952,3U,4608,XIY,3379,CTU,3395,,0,320 319
953,3U,4608,XIY,3379,FOC,3385,,0,319
954,3U,4608,XIY,3379,GXH,9311,,0,319
955,3U,4608,XIY,3379,HRB,3400,,0,321
956,3U,4608,XIY,3379,KMG,3382,,0,320
957,3U,4608,XIY,3379,LXA,4097,,0,319
958,3U,4608,XIY,3379,LYI,6385,,0,319 320
959,3U,4608,XIY,3379,TNA,4108,,0,320
960,3U,4608,XIY,3379,URC,3399,,0,319
961,3U,4608,XIY,3379,UYN,6368,,0,319
962,3U,4608,XIY,3379,XMN,3383,,0,319
963,3U,4608,XIY,3379,XNN,6366,,0,319
964,3U,4608,XIY,3379,YBP,4110,,0,319
965,3U,4608,XMN,3383,CSX,3371,,0,321
966,3U,4608,XMN,3383,CTU,3395,,0,320
967,3U,4608,XMN,3383,CZX,4109,,0,321
968,3U,4608,XMN,3383,KMG,3382,,0,320
969,3U,4608,XMN,3383,KOW,6379,,0,320
970,3U,4608,XMN,3383,XIY,3379,,0,319
971,3U,4608,XNN,6366,CKG,3393,,0,320
972,3U,4608,XNN,6366,CTU,3395,,0,320
973,3U,4608,XNN,6366,LXA,4097,,0,319
974,3U,4608,XNN,6366,MIG,6400,,0,320
975,3U,4608,XNN,6366,XIY,3379,,0,319
976,3U,4608,XNN,6366,ZHY,8043,,0,320
977,3U,4608,XUZ,4149,CTU,3395,,0,320
978,3U,4608,XUZ,4149,DLC,3404,,0,320
979,3U,4608,XUZ,4149,HRB,3400,,0,320 321
980,3U,4608,XUZ,4149,KMG,3382,,0,320
981,3U,4608,XUZ,4149,KWE,3394,,0,321
982,3U,4608,XUZ,4149,SHE,4144,,0,320
983,3U,4608,YBP,4110,SYX,4030,,0,319
984,3U,4608,YBP,4110,XIY,3379,,0,319
985,3U,4608,YIH,6361,CKG,3393,,0,319
986,3U,4608,YIH,6361,CTU,3395,,0,320
987,3U,4608,YIH,6361,HKG,3077,,0,320
988,3U,4608,YTY,8876,CTU,3395,,0,319
989,3U,4608,YVR,156,SHE,4144,,0,330
990,3U,4608,ZHA,6357,CKG,3393,,0,319
991,3U,4608,ZHA,6357,HKG,3077,,0,319
992,3U,4608,ZHY,8043,PEK,3364,,0,320
993,3U,4608,ZHY,8043,XNN,6366,,0,320
994,3U,4608,ZUH,6355,CZX,4109,,0,320
995,3U,4608,ZUH,6355,HAK,4120,,0,320
996,4B,20565,LAS,3877,LAX,3484,,0,PL2
997,4B,20565,LAX,3484,LAS,3877,,0,PL2
998,4D,442,CAI,1128,TLV,1590,,0,E70
999,4D,442,TLV,1590,CAI,1128,,0,E70
1000,4E,\N,MCG,5965,NIB,7214,,0,PAG
1001,4E,\N,MCG,5965,TCT,7215,,0,PAG
1002,4E,\N,NIB,7214,MCG,5965,,0,PAG
1003,4E,\N,TCT,7215,TLJ,3423,,0,PAG
1004,4E,\N,TLJ,3423,MCG,5965,,0,PAG
